VNUM	LOCALE_NAME
20516	ZC: Ice Lion
20517	ZC: Arktos Cube
20518	ZC: Northern Dragon Pillar
20519	ZC: Forest Guardian
20520	ZC: Forest Scout
20521	ZC: Forest Watcher
20522	ZC: Forest Chief
20530	TS: Spirit of Sura
20531	TS: Am-heh Lair
20532	TS: Tomb of Taramor
20533	TS: Stele of Isfet
20534	TS: Seal of Fate
20535	TS: Dragon Gate
20536	TS: Ice Lion
20537	TS: Arktos Cube
20538	TS: Northern Dragon Pillar
20539	TS: Forest Guardian
20540	TS: Forest Scout
20541	TS: Forest Watcher
20542	TS: Forest Chief
20650	Medal Keeper
20660	Mist Jade Alchemist
20661	Sun Jade Alchemist
20662	Night Jade Alchemist
20663	Smoke Jade Alchemist
20702	Temple of Energy
20703	Temple of Luck
20704	Temple of Power
20705	Temple of Treasure
20706	Temple of Enlightenment
